,Date,ObsTime,StnPres,SeaPres,Temperature,Td_Dew_point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,CloudAmount
1354,2021/02/23,11:00,1005.4,1015.3,24.0,13.9,53,1.5,240,3.4,300,0.0,0.0,0.5,1.99,20.0,5,9.0
1355,2021/02/23,12:00,1004.6,1014.5,25.4,13.3,47,1.4,350,5.2,340,0.0,0.0,0.5,2.40,...,7,...
1356,2021/02/23,13:00,1003.4,1013.2,26.6,16.8,55,1.9,280,5.4,280,0.0,0.0,1.0,3.17,...,8,...
1357,2021/02/23,14:00,1002.3,1012.1,26.9,16.5,53,2.4,350,5.2,340,0.0,0.0,1.0,2.89,15.0,7,6.0
1358,2021/02/23,15:00,1001.9,1011.8,25.6,16.8,58,2.7,360,7.1,30,0.0,0.0,0.9,2.29,...,5,...
1359,2021/02/23,16:00,1001.7,1011.6,23.0,16.1,65,2.8,350,7.7,10,0.0,0.0,1.0,1.62,...,2,...
1360,2021/02/23,17:00,1002.0,1012.0,21.3,15.8,71,2.7,350,8.1,310,0.0,0.0,0.8,0.78,10.0,1,3.0
1361,2021/02/23,18:00,1002.4,1012.5,19.6,15.5,77,2.5,340,6.5,360,0.0,0.0,0.5,0.18,...,0,...
1362,2021/02/23,19:00,1003.1,1013.2,19.3,15.6,79,1.1,340,4.7,360,0.0,0.0,0.0,0.00,...,0,...
1363,2021/02/23,20:00,1003.6,1013.7,19.4,15.9,80,1.5,320,4.6,310,0.0,0.0,...,0.00,10.0,0,9.0
1364,2021/02/23,21:00,1004.0,1014.1,19.2,15.9,81,1.6,340,4.1,340,0.0,0.0,...,0.00,10.0,0,3.0
1365,2021/02/23,22:00,1004.3,1014.4,19.1,16.0,82,0.9,300,3.5,300,0.0,0.0,...,0.00,...,0,...
1366,2021/02/23,23:00,1004.7,1014.8,18.9,16.0,83,0.6,300,2.2,330,0.0,0.0,...,0.00,10.0,0,6.0
1367,2021/02/23,24:00,1004.6,1014.7,18.6,16.2,86,0.5,360,2.9,360,0.0,0.0,...,0.00,...,0,...
1368,2021/02/24,01:00,1004.7,1014.8,18.4,16.2,87,1.9,360,3.7,10,0.0,0.0,...,0.00,...,0,...
1369,2021/02/24,02:00,1004.4,1014.5,18.3,16.3,88,0.9,320,2.3,30,0.0,0.0,...,0.00,8.0,0,10.0
1370,2021/02/24,03:00,1004.3,1014.4,18.3,16.3,88,1.1,330,3.4,310,0.0,0.0,...,0.00,...,0,...
1371,2021/02/24,04:00,1004.2,1014.3,18.3,16.3,88,1.1,310,2.9,320,0.0,0.0,...,0.00,...,0,...
1372,2021/02/24,05:00,1004.2,1014.3,18.0,16.2,89,1.5,350,3.6,350,0.0,0.0,...,0.00,8.0,0,10.0
1373,2021/02/24,06:00,1004.5,1014.6,17.7,16.0,90,1.5,360,3.6,310,0.0,0.0,0.0,0.00,...,0,...
1374,2021/02/24,07:00,1005.0,1015.1,18.0,16.2,89,1.6,360,4.3,20,0.0,0.0,0.0,0.02,...,0,...
1375,2021/02/24,08:00,1005.3,1015.4,18.6,16.2,86,1.1,340,3.6,360,0.0,0.0,0.0,0.24,8.0,0,5.0
1376,2021/02/24,09:00,1005.6,1015.7,20.2,16.5,79,0.8,250,3.1,250,0.0,0.0,0.2,0.69,9.0,1,4.0
1377,2021/02/24,10:00,1005.6,1015.7,20.8,16.4,76,1.6,320,4.9,350,0.0,0.0,0.9,1.76,...,4,...
1378,2021/02/24,11:00,1004.7,1014.7,22.5,16.5,69,1.9,290,4.7,360,0.0,0.0,1.0,2.64,9.0,6,3.0
1379,2021/02/24,12:00,1003.8,1013.7,23.4,16.7,66,1.7,320,4.8,350,0.0,0.0,1.0,3.02,...,8,...
1380,2021/02/24,13:00,1002.7,1012.6,24.1,16.4,62,2.2,10,6.3,30,0.0,0.0,1.0,3.12,...,8,...
1381,2021/02/24,14:00,1001.6,1011.5,23.8,16.6,64,2.6,340,6.3,350,0.0,0.0,1.0,2.92,10.0,7,0.0
1382,2021/02/24,15:00,1001.1,1011.0,23.7,16.3,63,2.0,360,5.7,360,0.0,0.0,1.0,2.43,...,5,...
1383,2021/02/24,16:00,1001.0,1011.0,22.2,16.3,69,2.9,10,5.9,340,0.0,0.0,1.0,1.75,...,3,...
1384,2021/02/24,17:00,1001.0,1011.0,21.6,16.4,72,2.1,350,4.9,30,0.0,0.0,1.0,0.92,10.0,1,0.0
1385,2021/02/24,18:00,1001.5,1011.5,20.1,16.2,78,1.7,340,4.1,340,0.0,0.0,0.3,0.16,...,0,...
1386,2021/02/24,19:00,1001.6,1011.7,19.2,16.3,83,1.0,340,3.7,300,0.0,0.0,0.0,0.00,...,0,...
1387,2021/02/24,20:00,1002.1,1012.2,18.7,16.3,86,0.5,10,3.6,310,0.0,0.0,...,0.00,6.0,0,3.0
1388,2021/02/24,21:00,1002.5,1012.6,19.0,16.4,85,0.6,290,2.3,20,0.0,0.0,...,0.00,6.0,0,9.0
1389,2021/02/24,22:00,1002.8,1012.9,19.1,16.5,85,1.3,210,2.5,210,0.0,0.0,...,0.00,...,0,...
1390,2021/02/24,23:00,1003.1,1013.2,18.4,16.6,89,1.2,220,3.2,250,0.0,0.0,...,0.00,7.0,0,4.0
1391,2021/02/24,24:00,1002.9,1013.0,18.1,16.4,90,0.6,200,3.2,220,0.0,0.0,...,0.00,...,0,...
1392,2021/02/25,01:00,1002.6,1012.7,18.2,16.5,90,0.9,210,2.0,190,0.0,0.0,...,0.00,...,0,...
1393,2021/02/25,02:00,1002.1,1012.2,18.0,16.5,91,0.9,200,2.6,140,0.0,0.0,...,0.00,3.0,0,4.0
1394,2021/02/25,03:00,1002.5,1012.6,18.1,16.8,92,1.1,220,3.2,260,0.0,0.0,...,0.00,...,0,...
1395,2021/02/25,04:00,1002.6,1012.7,18.2,17.1,93,1.7,210,3.3,200,0.0,0.0,...,0.00,...,0,...
1396,2021/02/25,05:00,1002.4,1012.5,18.3,17.2,93,1.7,180,4.6,180,0.0,0.0,...,0.00,1.5,0,10.0
1397,2021/02/25,06:00,1002.1,1012.2,18.0,16.9,93,0.4,220,2.8,130,0.0,0.0,0.0,0.00,...,0,...
1398,2021/02/25,07:00,1001.9,1012.0,18.5,17.0,91,1.1,200,2.6,180,0.0,0.0,0.0,0.06,...,0,...
1399,2021/02/25,08:00,1001.8,1011.9,19.2,17.2,88,0.9,200,2.7,200,0.0,0.0,0.4,0.47,3.0,0,0.0
1400,2021/02/25,09:00,1001.9,1011.9,21.2,17.4,79,1.0,200,3.1,240,0.0,0.0,1.0,1.34,5.0,2,0.0
1401,2021/02/25,10:00,1002.0,1011.9,24.5,17.5,65,1.2,230,3.1,240,0.0,0.0,1.0,2.09,...,4,...
1402,2021/02/25,11:00,1002.2,1012.1,24.7,17.9,66,2.8,260,6.0,230,0.0,0.0,0.7,2.21,6.0,5,9.0
1403,2021/02/25,12:00,1001.4,1011.3,24.3,18.3,69,0.9,280,6.1,260,0.0,0.0,0.8,2.81,...,7,...
1404,2021/02/25,13:00,1000.6,1010.5,24.9,17.4,63,1.6,200,5.1,240,0.0,0.0,0.6,2.56,...,7,...
1405,2021/02/25,14:00,999.7,1009.5,26.1,17.5,59,1.9,210,5.6,210,0.0,0.0,0.7,2.63,12.0,7,4.0
1406,2021/02/25,15:00,999.0,1008.8,26.2,15.9,53,2.2,230,5.3,240,0.0,0.0,0.7,1.95,...,4,...
1407,2021/02/25,16:00,999.4,1009.3,24.5,17.0,63,2.2,250,5.8,220,0.0,0.0,0.6,1.38,...,2,...
1408,2021/02/25,17:00,999.7,1009.6,23.8,16.6,64,1.7,10,3.2,260,0.0,0.0,0.2,0.57,12.0,1,8.0
1409,2021/02/25,18:00,999.7,1009.6,22.2,16.3,69,1.4,320,3.3,290,0.0,0.0,0.0,0.12,...,0,...
1410,2021/02/25,19:00,999.3,1009.3,21.0,16.4,75,0.3,140,3.3,280,0.0,0.0,0.0,0.00,...,0,...
1411,2021/02/25,20:00,1000.0,1010.0,21.7,16.7,73,0.5,330,1.6,340,0.0,0.0,...,0.00,10.0,0,8.0
1412,2021/02/25,21:00,1000.0,1010.0,20.9,17.1,79,0.7,140,2.0,160,0.0,0.0,...,0.00,10.0,0,8.0
1413,2021/02/25,22:00,1000.0,1010.0,20.7,16.9,79,0.8,240,1.7,240,0.0,0.0,...,0.00,...,0,...
1414,2021/02/25,23:00,1000.1,1010.1,20.6,17.4,82,0.6,130,2.0,210,0.0,0.0,...,0.00,8.0,0,9.0
1415,2021/02/25,24:00,1000.0,1010.0,20.0,17.2,84,0.7,140,1.4,150,0.0,0.0,...,0.00,...,0,...
1416,2021/02/26,01:00,999.7,1009.7,20.4,16.8,80,0.5,150,1.3,160,0.0,0.0,...,0.00,...,0,...
1417,2021/02/26,02:00,999.2,1009.2,19.9,16.2,79,0.6,140,1.4,150,0.0,0.0,...,0.00,10.0,0,9.0
1418,2021/02/26,03:00,999.1,1009.1,19.3,16.3,83,0.4,190,1.3,100,0.0,0.0,...,0.00,...,0,...
1419,2021/02/26,04:00,998.8,1008.8,19.3,16.3,83,0.5,90,1.7,140,0.0,0.0,...,0.00,...,0,...
1420,2021/02/26,05:00,999.2,1009.3,19.0,16.4,85,0.2,0,1.1,140,0.0,0.0,...,0.00,12.0,0,3.0
1421,2021/02/26,06:00,999.8,1009.8,19.7,16.4,81,0.2,0,0.8,140,0.0,0.0,0.0,0.00,...,0,...
1422,2021/02/26,07:00,1000.1,1010.2,19.2,16.4,84,0.3,150,1.3,130,0.0,0.0,0.0,0.04,...,0,...
1423,2021/02/26,08:00,1001.1,1011.1,21.1,16.1,73,1.5,20,2.9,10,0.0,0.0,0.6,0.47,15.0,0,0.0
1424,2021/02/26,09:00,1001.3,1011.2,22.7,16.3,67,0.4,80,2.3,330,0.0,0.0,1.0,1.23,12.0,2,0.0
1425,2021/02/26,10:00,1001.1,1010.9,25.5,16.9,59,0.9,270,2.8,260,0.0,0.0,1.0,1.97,...,3,...
1426,2021/02/26,11:00,1000.2,1010.0,27.5,17.1,53,0.9,300,3.3,240,0.0,0.0,1.0,2.61,18.0,6,0.0
1427,2021/02/26,12:00,999.4,1009.2,27.6,16.6,51,1.7,250,4.5,10,0.0,0.0,1.0,2.94,...,7,...
1428,2021/02/26,13:00,999.1,1008.9,27.1,17.0,54,2.5,360,6.1,350,0.0,0.0,0.5,2.12,...,6,...
1429,2021/02/26,14:00,998.6,1008.4,27.2,16.8,53,2.0,340,6.5,360,0.0,0.0,0.6,2.37,15.0,5,0.0
1430,2021/02/26,15:00,998.5,1008.3,26.8,16.7,54,1.4,320,5.6,360,0.0,0.0,0.3,1.51,...,3,...
1431,2021/02/26,16:00,998.3,1008.1,25.5,16.4,57,2.8,10,5.0,10,0.0,0.0,0.0,0.71,...,1,...
1432,2021/02/26,17:00,999.1,1009.0,23.3,17.8,71,2.7,340,6.1,360,0.0,0.0,0.1,0.48,15.0,0,9.0
1433,2021/02/26,18:00,999.3,1009.3,21.1,17.3,79,1.6,30,7.4,350,0.0,0.0,0.0,0.14,...,0,...
1434,2021/02/26,19:00,999.9,1009.9,21.1,17.1,78,1.9,360,4.4,360,0.0,0.0,0.0,0.00,...,0,...
1435,2021/02/26,20:00,1000.6,1010.6,20.0,17.0,83,0.6,350,6.7,30,0.0,0.0,...,0.00,10.0,0,4.0
1436,2021/02/26,21:00,1001.1,1011.1,20.1,16.9,82,1.6,330,4.1,310,0.0,0.0,...,0.00,8.0,0,5.0
1437,2021/02/26,22:00,1001.4,1011.5,19.4,16.6,84,0.8,340,4.4,360,0.0,0.0,...,0.00,...,0,...
1438,2021/02/26,23:00,1001.7,1011.8,18.9,16.3,85,1.6,340,4.3,360,0.0,0.0,...,0.00,8.0,0,1.0
1439,2021/02/26,24:00,1002.2,1012.3,18.2,15.8,86,1.1,360,5.6,340,0.0,0.0,...,0.00,...,0,...
1440,2021/02/27,01:00,1001.9,1012.0,18.4,15.8,85,0.8,330,4.5,20,0.0,0.0,...,0.00,...,0,...
1441,2021/02/27,02:00,1002.2,1012.3,18.1,15.5,85,1.7,360,4.5,340,0.0,0.0,...,0.00,10.0,0,9.0
1442,2021/02/27,03:00,1001.7,1011.8,17.8,15.4,86,1.3,320,4.7,30,0.0,0.0,...,0.00,...,0,...
1443,2021/02/27,04:00,1002.0,1012.1,17.4,15.0,86,2.1,360,4.8,340,0.0,0.0,...,0.00,...,0,...
1444,2021/02/27,05:00,1002.6,1012.7,17.3,14.9,86,1.8,360,5.9,340,0.0,0.0,...,0.00,10.0,0,10.0
1445,2021/02/27,06:00,1002.9,1013.0,17.5,15.0,85,1.4,350,6.3,340,0.0,0.0,0.0,0.00,...,0,...
1446,2021/02/27,07:00,1003.4,1013.5,17.4,14.7,84,1.2,350,4.3,330,T,0.2,0.0,0.02,...,0,...
1447,2021/02/27,08:00,1004.7,1014.9,17.5,14.4,82,2.1,360,5.4,340,0.0,0.0,0.0,0.28,10.0,0,9.0
1448,2021/02/27,09:00,1005.3,1015.4,18.1,14.4,79,1.6,320,4.1,360,0.0,0.0,0.0,0.54,10.0,1,10.0
1449,2021/02/27,10:00,1005.7,1015.8,18.7,14.6,77,1.7,360,5.6,20,0.0,0.0,0.0,0.48,...,1,...
1450,2021/02/27,11:00,1005.3,1015.4,19.0,14.7,76,1.5,20,4.8,310,0.0,0.0,0.0,0.71,10.0,2,10.0
1451,2021/02/27,12:00,1004.6,1014.7,20.2,14.8,71,1.2,360,5.2,300,0.0,0.0,0.0,1.14,...,3,...
1452,2021/02/27,13:00,1003.7,1013.7,22.0,15.1,65,2.4,340,5.3,20,0.0,0.0,0.7,2.51,...,7,...
1453,2021/02/27,14:00,1002.7,1012.7,22.5,15.1,63,2.2,340,5.6,330,0.0,0.0,1.0,2.82,10.0,7,0.0
1454,2021/02/27,15:00,1002.5,1012.4,23.1,15.4,62,2.5,340,7.7,300,0.0,0.0,1.0,2.21,...,4,...
1455,2021/02/27,16:00,1002.5,1012.5,21.2,15.1,68,2.2,340,6.8,10,0.0,0.0,1.0,1.60,...,2,...
1456,2021/02/27,17:00,1003.5,1013.6,19.0,14.5,75,2.6,320,7.1,340,0.0,0.0,0.6,0.71,10.0,1,6.0
1457,2021/02/27,18:00,1003.5,1013.6,18.7,14.4,76,2.1,350,7.0,350,0.0,0.0,0.2,0.17,...,0,...
1458,2021/02/27,19:00,1004.2,1014.3,17.9,14.4,80,2.7,360,6.3,10,0.0,0.0,0.0,0.00,...,0,...
1459,2021/02/27,20:00,1005.2,1015.4,17.7,14.2,80,2.4,350,6.0,350,0.0,0.0,...,0.00,12.0,0,6.0
1460,2021/02/27,21:00,1005.5,1015.7,17.8,14.3,80,1.1,300,4.1,10,0.0,0.0,...,0.00,12.0,0,4.0
1461,2021/02/27,22:00,1005.6,1015.8,17.0,14.1,83,1.7,340,5.1,300,0.0,0.0,...,0.00,...,0,...
1462,2021/02/27,23:00,1005.8,1016.0,17.0,14.3,84,1.6,350,4.4,340,0.0,0.0,...,0.00,12.0,0,0.0
1463,2021/02/27,24:00,1005.9,1016.1,16.9,14.2,84,1.4,350,4.8,340,0.0,0.0,...,0.00,...,0,...
1464,2021/02/28,01:00,1005.8,1016.0,17.0,14.3,84,2.0,360,3.8,20,0.0,0.0,...,0.00,...,0,...
1465,2021/02/28,02:00,1005.8,1016.0,16.9,14.2,84,1.1,360,3.2,20,0.0,0.0,...,0.00,12.0,0,0.0
1466,2021/02/28,03:00,1005.8,1016.0,16.9,14.4,85,0.9,350,3.0,340,0.0,0.0,...,0.00,...,0,...
1467,2021/02/28,04:00,1005.6,1015.8,17.2,14.3,83,1.5,10,3.2,20,0.0,0.0,...,0.00,...,0,...
1468,2021/02/28,05:00,1005.6,1015.8,16.7,14.5,87,0.2,0,2.2,30,0.0,0.0,...,0.00,15.0,0,9.0
1469,2021/02/28,06:00,1005.9,1016.1,17.3,14.4,83,0.6,320,2.3,310,0.0,0.0,0.0,0.00,...,0,...
1470,2021/02/28,07:00,1006.6,1016.8,17.1,14.4,84,0.8,330,3.2,360,0.0,0.0,0.0,0.05,...,0,...
1471,2021/02/28,08:00,1007.0,1017.2,18.3,14.8,80,0.3,250,2.2,310,0.0,0.0,0.5,0.56,20.0,0,7.0
1472,2021/02/28,09:00,1007.4,1017.5,20.0,15.2,74,0.6,360,2.3,260,0.0,0.0,0.8,1.22,20.0,2,2.0
1473,2021/02/28,10:00,1007.3,1017.3,22.0,15.6,67,0.9,240,2.5,270,0.0,0.0,1.0,2.03,...,4,...
1474,2021/02/28,11:00,1007.0,1017.0,23.6,16.2,63,1.1,340,4.1,250,0.0,0.0,0.6,2.11,20.0,5,5.0
1475,2021/02/28,12:00,1006.3,1016.2,24.5,15.7,58,1.4,300,5.1,330,0.0,0.0,0.7,2.51,...,6,...
1476,2021/02/28,13:00,1005.5,1015.4,25.1,15.7,56,1.7,330,6.1,20,0.0,0.0,1.0,2.96,...,7,...
1477,2021/02/28,14:00,1004.4,1014.3,25.6,15.3,53,1.3,270,4.7,320,0.0,0.0,1.0,2.75,15.0,6,0.0
1478,2021/02/28,15:00,1003.6,1013.4,26.5,15.0,49,0.8,200,3.9,20,0.0,0.0,1.0,2.25,...,4,...
1479,2021/02/28,16:00,1003.6,1013.4,26.4,15.8,52,1.6,220,3.7,280,0.0,0.0,1.0,1.56,...,2,...
1480,2021/02/28,17:00,1004.2,1014.2,22.9,15.8,64,2.2,330,5.4,310,0.0,0.0,1.0,0.77,18.0,1,0.0
1481,2021/02/28,18:00,1004.4,1014.4,21.8,15.7,68,1.4,340,3.6,340,0.0,0.0,0.4,0.16,...,0,...
1482,2021/02/28,19:00,1004.5,1014.5,21.5,15.8,70,1.0,320,2.5,320,0.0,0.0,0.0,0.00,...,0,...
1483,2021/02/28,20:00,1005.2,1015.3,20.7,15.5,72,0.5,350,3.1,320,0.0,0.0,...,0.00,12.0,0,0.0
1484,2021/02/28,21:00,1005.5,1015.6,20.1,16.0,77,0.5,120,1.8,340,0.0,0.0,...,0.00,12.0,0,0.0
1485,2021/02/28,22:00,1005.8,1015.9,20.1,16.2,78,0.3,130,1.4,140,0.0,0.0,...,0.00,...,0,...
1486,2021/02/28,23:00,1006.1,1016.2,19.4,16.6,84,0.3,140,1.5,120,0.0,0.0,...,0.00,12.0,0,0.0
1487,2021/02/28,24:00,1006.5,1016.6,19.5,16.5,83,0.5,230,1.5,150,0.0,0.0,...,0.00,...,0,...
1488,2021/03/01,01:00,1006.6,1016.7,19.4,16.4,83,1.4,240,2.4,240,0.0,0.0,...,0.00,...,0,...
1489,2021/03/01,02:00,1006.6,1016.7,18.7,15.9,84,1.0,220,1.8,230,0.0,0.0,...,0.00,6.0,0,9.0
1490,2021/03/01,03:00,1006.7,1016.8,18.9,16.1,84,1.0,200,1.7,250,0.0,0.0,...,0.00,...,0,...
1491,2021/03/01,04:00,1006.5,1016.6,18.4,16.0,86,0.3,100,1.6,200,0.0,0.0,...,0.00,...,0,...
1492,2021/03/01,05:00,1006.2,1016.4,18.0,15.8,87,0.3,360,1.4,140,0.0,0.0,...,0.00,10.0,0,9.0
1493,2021/03/01,06:00,1006.5,1016.7,18.1,16.3,89,0.4,140,1.0,140,0.0,0.0,0.0,0.00,...,0,...
1494,2021/03/01,07:00,1007.0,1017.1,18.7,16.3,86,0.3,360,1.4,150,0.0,0.0,0.0,0.03,...,0,...
1495,2021/03/01,08:00,1007.8,1017.9,20.4,16.4,78,0.3,180,1.0,190,0.0,0.0,0.0,0.30,5.0,0,9.0
1496,2021/03/01,09:00,1008.4,1018.4,21.9,16.9,73,0.2,0,2.3,160,0.0,0.0,0.0,0.85,10.0,1,9.0
1497,2021/03/01,10:00,1008.3,1018.3,24.1,16.4,62,1.9,340,3.7,20,0.0,0.0,0.4,1.54,...,3,...
1498,2021/03/01,11:00,1007.9,1017.8,25.9,16.5,56,2.3,330,4.7,360,0.0,0.0,1.0,2.52,10.0,5,8.0
1499,2021/03/01,12:00,1007.1,1016.9,27.5,16.5,51,2.1,360,6.0,360,0.0,0.0,1.0,2.93,...,7,...
1500,2021/03/01,13:00,1006.3,1016.1,27.3,16.9,53,1.5,330,4.2,30,0.0,0.0,1.0,2.95,...,8,...
1501,2021/03/01,14:00,1005.4,1015.2,27.5,16.8,52,1.5,300,4.9,360,0.0,0.0,0.8,2.49,15.0,6,5.0
1502,2021/03/01,15:00,1004.9,1014.7,27.5,17.1,53,2.0,250,4.6,240,0.0,0.0,0.6,1.81,...,4,...
1503,2021/03/01,16:00,1004.8,1014.6,26.8,16.7,54,1.3,280,7.1,220,0.0,0.0,0.7,1.47,...,2,...
1504,2021/03/01,17:00,1004.8,1014.7,25.7,16.6,57,1.1,270,5.5,360,0.0,0.0,0.1,0.38,15.0,0,9.0
1505,2021/03/01,18:00,1004.9,1014.8,23.9,16.9,65,0.6,160,2.6,200,0.0,0.0,0.2,0.16,...,0,...
1506,2021/03/01,19:00,1005.2,1015.1,24.0,16.5,63,1.1,140,2.4,140,0.0,0.0,0.0,0.00,...,0,...
1507,2021/03/01,20:00,1005.2,1015.2,23.6,16.4,64,0.4,160,3.0,130,0.0,0.0,...,0.00,12.0,0,5.0
1508,2021/03/01,21:00,1005.7,1015.7,22.4,16.7,70,0.3,80,1.4,90,0.0,0.0,...,0.00,12.0,0,1.0
1509,2021/03/01,22:00,1006.1,1016.1,22.8,17.3,71,1.0,200,2.8,200,0.0,0.0,...,0.00,...,0,...
1510,2021/03/01,23:00,1006.5,1016.5,21.8,17.2,75,0.8,90,1.7,180,0.0,0.0,...,0.00,12.0,0,3.0
1511,2021/03/01,24:00,1006.7,1016.7,21.3,17.1,77,0.4,110,1.7,90,0.0,0.0,...,0.00,...,0,...
1512,2021/03/02,01:00,1006.2,1016.2,21.1,16.9,77,0.3,140,1.3,90,0.0,0.0,...,0.00,...,0,...
1513,2021/03/02,02:00,1005.9,1015.9,21.3,17.1,77,0.6,270,1.6,270,0.0,0.0,...,0.00,12.0,0,6.0
1514,2021/03/02,03:00,1005.7,1015.8,20.7,17.1,80,0.3,230,1.0,230,0.0,0.0,...,0.00,...,0,...
1515,2021/03/02,04:00,1006.2,1016.2,22.5,17.6,74,1.6,350,3.7,360,0.0,0.0,...,0.00,...,0,...
1516,2021/03/02,05:00,1006.9,1017.0,20.8,17.8,83,2.0,360,7.6,10,0.0,0.0,...,0.00,8.0,0,9.0
1517,2021/03/02,06:00,1007.3,1017.4,21.2,17.6,80,1.5,20,4.4,20,0.0,0.0,0.0,0.00,...,0,...
1518,2021/03/02,07:00,1008.0,1018.1,20.2,17.2,83,3.4,360,6.2,320,0.0,0.0,0.0,0.02,...,0,...
1519,2021/03/02,08:00,1008.2,1018.3,19.2,15.3,78,2.8,10,8.3,360,0.0,0.0,0.0,0.39,15.0,0,9.0
1520,2021/03/02,09:00,1008.2,1018.3,19.2,14.0,72,2.7,360,8.5,350,0.0,0.0,0.3,1.11,15.0,2,8.0
1521,2021/03/02,10:00,1008.1,1018.2,20.2,13.7,66,3.2,350,9.2,340,0.0,0.0,0.7,1.71,...,4,...
1522,2021/03/02,11:00,1008.1,1018.2,21.2,13.7,62,3.8,360,8.3,360,0.0,0.0,1.0,2.55,15.0,6,0.0
1523,2021/03/02,12:00,1007.6,1017.7,20.1,12.6,62,4.4,360,11.9,30,0.0,0.0,0.7,2.55,...,6,...
1524,2021/03/02,13:00,1007.0,1017.0,21.8,12.9,57,2.6,10,9.0,330,0.0,0.0,0.2,1.88,...,5,...
1525,2021/03/02,14:00,1006.7,1016.7,21.5,12.1,55,4.5,360,9.8,340,0.0,0.0,1.0,2.82,18.0,7,1.0
1526,2021/03/02,15:00,1006.4,1016.4,21.8,12.4,55,2.2,350,8.1,320,0.0,0.0,0.9,2.14,...,4,...
1527,2021/03/02,16:00,1006.5,1016.6,19.5,11.8,61,3.6,350,9.8,320,0.0,0.0,1.0,1.49,...,2,...
1528,2021/03/02,17:00,1007.4,1017.6,17.9,11.5,66,3.9,360,10.2,340,0.0,0.0,1.0,0.77,15.0,1,0.0
1529,2021/03/02,18:00,1008.2,1018.4,17.0,11.5,70,3.9,10,9.9,20,0.0,0.0,0.2,0.15,...,0,...
1530,2021/03/02,19:00,1008.3,1018.5,16.9,11.4,70,3.7,20,8.5,30,0.0,0.0,0.0,0.00,...,0,...
1531,2021/03/02,20:00,1009.1,1019.3,16.8,11.3,70,2.3,20,7.6,10,0.0,0.0,...,0.00,12.0,0,7.0
1532,2021/03/02,21:00,1009.4,1019.6,16.8,11.3,70,1.4,10,7.5,10,0.0,0.0,...,0.00,12.0,0,7.0
1533,2021/03/02,22:00,1009.9,1020.1,16.8,11.3,70,2.1,10,6.0,30,0.0,0.0,...,0.00,...,0,...
1534,2021/03/02,23:00,1010.0,1020.2,16.6,11.3,71,1.9,360,5.7,20,0.0,0.0,...,0.00,12.0,0,9.0
1535,2021/03/02,24:00,1010.1,1020.4,16.4,11.4,72,2.0,360,5.6,30,0.0,0.0,...,0.00,...,0,...
1536,2021/03/03,01:00,1009.6,1019.8,16.5,11.2,71,1.5,330,4.9,10,0.0,0.0,...,0.00,...,0,...
1537,2021/03/03,02:00,1009.8,1020.1,16.1,11.3,73,1.8,350,5.0,350,0.0,0.0,...,0.00,12.0,0,10.0
1538,2021/03/03,03:00,1009.6,1019.9,16.2,11.6,74,1.3,340,3.9,340,0.0,0.0,...,0.00,...,0,...
1539,2021/03/03,04:00,1009.7,1020.0,16.0,11.4,74,1.5,320,4.5,300,0.0,0.0,...,0.00,...,0,...
1540,2021/03/03,05:00,1009.9,1020.2,15.9,11.3,74,1.5,350,4.7,360,0.0,0.0,...,0.00,12.0,0,10.0
1541,2021/03/03,06:00,1010.2,1020.5,16.2,11.4,73,1.0,320,3.3,10,0.0,0.0,0.0,0.00,...,0,...
1542,2021/03/03,07:00,1010.7,1021.0,16.2,11.6,74,0.8,40,3.1,360,0.0,0.0,0.0,0.01,...,0,...
1543,2021/03/03,08:00,1011.1,1021.4,16.5,11.9,74,1.4,320,3.2,340,0.0,0.0,0.0,0.12,12.0,0,10.0
1544,2021/03/03,09:00,1010.9,1021.1,17.7,12.4,71,0.7,20,2.2,290,0.0,0.0,0.0,0.44,12.0,1,9.0
1545,2021/03/03,10:00,1011.0,1021.2,18.7,12.5,67,1.3,350,3.6,360,0.0,0.0,0.0,0.91,...,2,...
1546,2021/03/03,11:00,1010.5,1020.7,18.9,12.4,66,1.7,360,2.9,360,0.0,0.0,0.0,0.91,15.0,3,10.0
1547,2021/03/03,12:00,1010.2,1020.4,18.8,12.3,66,0.7,50,5.2,30,0.0,0.0,0.0,0.44,...,2,...
1548,2021/03/03,13:00,1009.5,1019.7,19.0,12.8,67,1.5,320,3.5,310,0.0,0.0,0.0,0.34,...,1,...
1549,2021/03/03,14:00,1008.8,1019.0,18.9,12.9,68,1.1,330,4.3,320,0.0,0.0,0.0,0.45,15.0,1,10.0
1550,2021/03/03,15:00,1008.6,1018.7,19.2,13.2,68,2.1,350,3.9,350,0.0,0.0,0.0,0.51,...,1,...
1551,2021/03/03,16:00,1008.4,1018.5,18.9,13.5,71,1.8,340,4.2,350,0.0,0.0,0.0,0.49,...,1,...
1552,2021/03/03,17:00,1008.6,1018.8,18.3,14.4,78,1.5,330,4.7,300,0.0,0.0,0.0,0.26,15.0,0,10.0
1553,2021/03/03,18:00,1008.9,1019.1,17.7,14.6,82,2.2,360,5.8,340,0.0,0.0,0.0,0.15,...,0,...
1554,2021/03/03,19:00,1009.0,1019.2,17.9,14.6,81,0.6,20,5.4,360,0.0,0.0,0.0,0.00,...,0,...
1555,2021/03/03,20:00,1009.4,1019.6,18.1,14.6,80,1.1,330,2.8,340,0.0,0.0,...,0.00,10.0,0,9.0
