Station,direction,id,date,time,num,dest,delay,type
87083,Yuanlin,backward,54,weekend,off_work,175,Chaozhou,long_delay,2
87084,Yuanlin,backward,55,weekend,off_work,3277,Chaozhou,long_delay,4
87085,Yuanlin,backward,56,weekend,off_work,2223,Chiayi,long_delay,4
87086,Yuanlin,backward,57,weekend,off_work,2027,Chiayi,no_delay,4
87087,Yuanlin,backward,58,weekend,off_work,139,Chaozhou,long_delay,2
87088,Yuanlin,backward,59,weekend,off_work,521,Xinzuoying,long_delay,3
87089,Yuanlin,backward,60,weekend,not_commuting_time,2233,Chiayi,long_delay,4
87090,Yuanlin,backward,61,weekend,not_commuting_time,141,Chaozhou,long_delay,2
87091,Yuanlin,backward,62,weekend,not_commuting_time,3287,Pingtung,short_delay,4
87092,Yuanlin,backward,63,weekend,not_commuting_time,177,Dounan,long_delay,2
87093,Yuanlin,backward,64,weekend,not_commuting_time,2243,Chiayi,long_delay,4
87094,Yuanlin,backward,65,weekend,not_commuting_time,145,Chaozhou,long_delay,2
87095,Yuanlin,backward,66,weekend,not_commuting_time,3297,Tainan,short_delay,4
87096,Yuanlin,backward,67,weekend,not_commuting_time,149,Chaozhou,no_delay,2
87097,Yuanlin,backward,68,weekend,not_commuting_time,181,Pingtung,long_delay,2
87098,Yuanlin,backward,69,weekend,not_commuting_time,2253,Chiayi,no_delay,4
87099,Yuanlin,backward,70,weekend,not_commuting_time,283,Douliu,long_delay,1
87100,Yuanlin,backward,71,weekend,not_commuting_time,2257,Chiayi,long_delay,4
87101,Yuanlin,backward,72,weekend,not_commuting_time,2263,Chiayi,short_delay,4
87102,Yuanlin,backward,73,weekend,not_commuting_time,285,Yuanlin,long_delay,1
87103,Yuanlin,backward,74,weekend,not_commuting_time,2267,Yuanlin,short_delay,4
87104,Yuanlin,backward,75,weekend,not_commuting_time,2271,Ershui,long_delay,4
87105,Yuanlin,backward,1,weekday,not_commuting_time,3137,Chaozhou,no_delay,4
87106,Yuanlin,backward,2,weekday,not_commuting_time,2703,Checheng,no_delay,4
87107,Yuanlin,backward,3,weekday,not_commuting_time,501,Chaozhou,short_delay,3
87108,Yuanlin,backward,4,weekday,to_work,101,Chaozhou,short_delay,2
87109,Yuanlin,backward,5,weekday,to_work,3143,Xinying,short_delay,4
87110,Yuanlin,backward,6,weekday,to_work,751,Taitung,no_delay,3
87111,Yuanlin,backward,7,weekday,to_work,3147,Chaozhou,no_delay,4
87112,Yuanlin,backward,8,weekday,to_work,2003,Chiayi,no_delay,4
